delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-0.846939	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.846939	-30.204082	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.846939	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-28.163265	321	31282544843925584	646	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.846939	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-25.612245	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.846939	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-23.061224	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-0.846939	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-20.000000	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.826531	-45.000000	31	27026	483	6025549722	1,1,-2,-1	-16,-1,15	ok
-0.826531	-44.489796	42	83434	487	6500907294	1,-1,1,1	-16,5,15	ok
-0.826531	-43.979592	152	6022476373	302	4137096	1,0,-15,0	15,-3,-5,-1	ok
-0.826531	-43.469388	10	1174	331	24861797	1,0,1,0	-15,0,-2,2	ok
-0.826531	-42.959184	1	77	321	9260027	-1,0,0,0	-15,-3,-3,-2	ok
-0.826531	-42.448980	6	464	232	222750	-1,0,0,-1	14,14,-2	ok
-0.826531	-41.938776	104	541155650	461	3621473037	-1,0,-11,0	14,1,13,-1	ok
-0.826531	-41.428571	469	1945410962332319627	761	5933290909845607284	-1,0,-14,-13	-14,-1,-14,-14	ok
-0.826531	-40.918367	501	5933290820281053777	234	223419	-1,-1,-14,-14	-14,13,-1,-1	ok
-0.826531	-40.408163	132	2134821152	436	2592828040	-1,-1,-10,-2	13,13,13	ok
-0.826531	-39.897959	449	1085538880095006645	355	144882727	-1,-1,1,-13	13,-13,-7,1	ok
-0.826531	-39.387755	168	10668149414	723	561411739814879006	-1,-2,-13,-2	-13,-2,-13,-12	ok
-0.826531	-38.877551	460	1860125061546537527	743	1168777935035675121	-1,-3,-13,-13	-13,-12,-3,-13	ok
-0.826531	-38.367347	431	937051694407872360	412	1420631531	-1,-10,-11,12	-13,12,12	ok
-0.826531	-37.857143	419	547781402072670479	411	1420578229	-1,-12,12,-12	12,12,12	ok
-0.826531	-37.346939	418	533508198414997652	400	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.826531	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.826531	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.826531	-35.816327	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.826531	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.826531	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.826531	-34.285714	396	274732999219284452	697	274761556251461169	-1,-11,11,11	11,11,11,11	ok
-0.826531	-33.775510	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.826531	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.826531	-32.755102	371	137520058893913799	683	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.826531	-32.244898	369	137503075342326614	683	137520068858324757	1,10,-11,-11	-11,-11,-11,-11	ok
-0.826531	-31.734694	351	66720919332797819	665	66720925908142496	1,10,10,10	10,10,10,10	ok
-0.826531	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.826531	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.826531	-30.204082	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.826531	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.826531	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.826531	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.826531	-28.163265	321	31282544843925584	646	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.826531	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.826531	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.826531	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.826531	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.826531	-25.612245	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.826531	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.826531	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.826531	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.826531	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.826531	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.826531	-20.000000	225	998766650140877	556	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.806122	-45.000000	94	168131951	53	1739	1,1,1,-3	-16,-1,-1,0	ok
-0.806122	-44.489796	19	5776	249	338222	1,-1,-2,0	-16,15,-1,-1	ok
-0.806122	-43.979592	195	153976149643	497	7973634873	1,0,-15,-3	15,1,-15,-1	ok
-0.806122	-43.469388	2	89	494	7910367061	1,0,0,0	-15,-1,-15,-1	ok
-0.806122	-42.959184	512	6177731790888376952	426	1974338512	-1,0,-1,14	-15,-14,-13	ok
-0.806122	-42.448980	86	71251952	209	95675	-1,0,0,-3	14,-14,0	ok
-0.806122	-41.938776	487	3432893387886767840	168	28413	-1,0,0,-14	14,-1,-2,-1	ok
-0.806122	-41.428571	191	108174121277	347	111086938	-1,0,-14,-3	-14,-1,-1,-3	ok
-0.806122	-40.918367	182	33128538309	437	2592900051	-1,-1,13,2	-14,13,13	ok
-0.806122	-40.408163	13	2277	457	3480908177	-1,-1,-1,-1	13,13,-13,-1	ok
-0.806122	-39.897959	149	4836017030	479	5920188865	-1,1,-13,1	13,-13,-13,1	ok
-0.806122	-39.387755	453	1818313823676171600	744	1737378917710372236	-1,2,12,-13	-13,2,11,-13	ok
-0.806122	-38.877551	455	1819020542456853360	418	1908291506	-1,5,12,-13	-13,12,-13	ok
-0.806122	-38.367347	442	1008945539086014914	412	1420631531	-1,-12,12,12	-13,12,12	ok
-0.806122	-37.857143	418	533508198414997652	411	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.806122	-37.346939	418	533508198414997652	400	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.806122	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.806122	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.806122	-35.816327	416	533461250162156120	717	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.806122	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.806122	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.806122	-34.285714	370	137520058369471127	685	137537054508265638	-1,-11,-11,-11	11,11,-11,-11	ok
-0.806122	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-32.244898	368	137503074817916327	682	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.806122	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.806122	-31.224490	351	66720919332797819	665	66720925908142496	1,10,10,10	10,10,10,10	ok
-0.806122	-30.714286	351	66720919332797819	665	66720925908142496	1,10,10,10	10,10,10,10	ok
-0.806122	-30.204082	324	31288139755031326	647	31288144257776695	1,-10,-10,-10	10,-10,-10,-10	ok
-0.806122	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-28.163265	321	31282544843925584	645	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-0.806122	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-25.612245	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.806122	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.785714	-45.000000	25	12088	506	13153690079	1,-1,0,1	-16,1,-15,1	ok
-0.785714	-44.489796	133	2230953001	338	44693755	1,-1,-8,2	15,15,7	ok
-0.785714	-43.979592	58	754604	196	63160	1,0,-4,-1	15,-1,-3,0	ok
-0.785714	-43.469388	1	77	260	616576	-1,0,0,0	-15,-1,-1,-2	ok
-0.785714	-42.959184	1	77	430	2041956436	-1,0,0,0	-15,14,-12,-1	ok
-0.785714	-42.448980	185	40509253202	236	248837	-1,0,-14,2	14,-14,-1,-1	ok
-0.785714	-41.938776	145	4664089652	471	4709108601	-1,0,-14,-1	-14,-1,-14,-1	ok
-0.785714	-41.428571	501	5933290820281053777	756	3580318799856984808	-1,-1,-14,-14	-14,2,1,-14	ok
-0.785714	-40.918367	473	2038211363560338540	437	2592900051	-1,-1,-2,13	-14,13,13	ok
-0.785714	-40.408163	149	4836017030	423	1952031377	-1,1,-13,1	13,13,-13	ok
-0.785714	-39.897959	198	801929437829	419	1908353284	-1,-2,-5,-5	13,12,-13	ok
-0.785714	-39.387755	424	561558067801884452	746	1860484517572476506	-1,3,-13,-12	-13,4,-13,-13	ok
-0.785714	-38.877551	461	1862282301250153277	418	1908291506	-1,-12,-13,-13	-13,12,-13	ok
-0.785714	-38.367347	418	533508198414997652	412	1420631531	-1,-12,-12,-12	-13,12,12	ok
-0.785714	-37.857143	418	533508198414997652	411	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.785714	-37.346939	418	533508198414997652	400	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.785714	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.785714	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.785714	-35.816327	416	533461250162156120	716	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.785714	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.785714	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.785714	-34.285714	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.785714	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.785714	-32.244898	366	133256391358893179	667	69041308118679450	-1,10,10,-11	-11,10,-11,10	ok
-0.785714	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.785714	-30.204082	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.785714	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-29.183673	324	31288139755031326	646	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-28.673469	324	31288139755031326	646	31288144007624166	1,-10,-10,-10	-10,-10,-10,-10	ok
-0.785714	-28.163265	319	30124135335359294	625	14732317585058792	1,9,9,-10	-10,9,-10,9	ok
-0.785714	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.785714	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.785714	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.785714	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.765306	-45.000000	534	17827100260047557401	496	7973508590	1,-1,0,15	-16,2,-16	ok
-0.765306	-44.489796	165	10126566139	233	223416	1,-1,15,-1	15,-15,0,-1	ok
-0.765306	-43.979592	2	89	123	9286	1,0,0,0	15,0,1,-1	ok
-0.765306	-43.469388	512	6177731790888376952	459	3586494442	-1,0,-1,14	-15,-2,14	ok
-0.765306	-42.959184	489	4222423720462937495	468	4538043517	-1,0,5,-14	-15,14,14	ok
-0.765306	-42.448980	138	3515201627	453	3413403972	-1,0,-14,0	14,13,-14	ok
-0.765306	-41.938776	173	16802469585	509	16807236126	-1,-1,-14,-2	-14,-1,-14,-2	ok
-0.765306	-41.428571	490	4309715884610123759	465	4097885688	-1,-1,-6,-14	-14,-12,-3,3	ok
-0.765306	-40.918367	475	2084401654317457880	437	2592900051	-1,1,2,13	-14,13,13	ok
-0.765306	-40.408163	196	222837870254	387	566884930	-1,-2,-13,3	13,13,-11	ok
-0.765306	-39.897959	454	1818431595836388560	413	1420684834	-1,-3,12,-13	13,12,12	ok
-0.765306	-39.387755	389	266939952461234369	412	1420631531	-1,-11,-11,11	-13,12,12	ok
-0.765306	-38.877551	456	1820552473198524989	418	1908291506	-1,-12,12,-13	-13,12,-13	ok
-0.765306	-38.367347	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.765306	-37.857143	418	533508198414997652	411	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.765306	-37.346939	418	533508198414997652	718	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.765306	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.765306	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.765306	-35.816327	416	533461250162156120	716	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.765306	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.765306	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.765306	-34.285714	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.765306	-33.775510	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.765306	-33.265306	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.765306	-32.755102	370	137520058369471127	683	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.765306	-32.244898	350	66720918967500902	666	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-0.765306	-31.734694	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.765306	-31.224490	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.765306	-30.714286	350	66720918967500902	665	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.765306	-30.204082	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.765306	-29.693878	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.765306	-29.183673	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.765306	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.765306	-28.163265	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-0.765306	-27.653061	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.765306	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.765306	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.765306	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.765306	-25.612245	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.765306	-25.102041	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.765306	-24.591837	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.765306	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.765306	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.765306	-23.061224	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-22.551020	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.765306	-20.000000	225	998766650140877	555	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
-0.744898	-45.000000	14	2344	489	7295655584	1,-1,-1,-1	-16,12,15	ok
-0.744898	-44.489796	157	7781717879	477	5869698696	1,0,15,0	15,14,-15	ok
-0.744898	-43.979592	1	77	273	788111	-1,0,0,0	-15,0,-4,-1	ok
-0.744898	-43.469388	514	6422666997232041152	283	1311361	-1,0,-2,14	-15,-4,-4,-1	ok
-0.744898	-42.959184	511	6058360967558615114	467	4537948250	-1,0,0,14	14,14,14	ok
-0.744898	-42.448980	176	20906546402	144	15372	-1,0,14,-2	14,-4,-1,-1	ok
-0.744898	-41.938776	493	5818052338901405759	758	3655091225017016751	-1,-1,13,-14	-14,-1,-2,-14	ok
-0.744898	-41.428571	13	2277	437	2592900051	-1,-1,-1,-1	-14,13,13	ok
-0.744898	-40.918367	478	3356899808401353080	436	2592828040	-1,1,13,13	13,13,13	ok
-0.744898	-40.408163	465	1902531421418224905	263	694405	-1,2,13,-13	13,-13,3	ok
-0.744898	-39.897959	447	1033239605478258752	341	56058141	-1,-8,-13,12	-13,-12,-8	ok
-0.744898	-39.387755	462	1862402202891664994	418	1908291506	-1,12,-13,-13	-13,12,-13	ok
-0.744898	-38.877551	457	1820670354090281045	418	1908291506	-1,12,12,-13	-13,12,-13	ok
-0.744898	-38.367347	443	1009021255905833795	411	1420578229	-1,12,12,12	12,12,12	ok
-0.744898	-37.857143	418	533508198414997652	411	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.744898	-37.346939	418	533508198414997652	718	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.744898	-36.836735	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.744898	-36.326531	418	533508198414997652	717	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.744898	-35.816327	412	519515760779689445	716	533461272886383283	-1,11,11,-12	-12,11,-12,-12	ok
-0.744898	-35.306122	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.744898	-34.795918	397	274761540684197919	697	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.744898	-34.285714	370	137520058369471127	684	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
